Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster
166,0,0.580704919,0.631323594,0.616949515,0.607878465,0.607878465,0.999110286,0.797619105,0.809485866,0.30363039,0.781755519,8750000000.0,4350000000.0,0.455360123,0.000269027,0.207207207,0.199738738,0.199738738,0.199738738,0.261699915,0.307208036,0.055583284,0.133946747,0.217895609,0.022143746,0.848103518,0.689478085,0.689478085,0.217602205,0.000104492,0.000508046,0.264357259,0.361145263,0.014322576,0.009466779,0.630728689,0.008183551,0.139825256,0.860174744,0.007097696,0.375042218,0.005365848,0.133958669,0.216876555,0.402104437,0.196401799,0.001726639,0.003664123,0.000100313,0.001067418,0.046290323,0.026517633,0.405158183,0.003312558,0.839656004,0.400594829,0.560979104,0.055286279,0.009897554,0.003951108,0.073935468,0.33152046,0.277247458,0.011773778,0.496246332,0.738889972,0.329877361,0.008940846,0.948643456,0.002581181,0.023316928,0.000130248,9500000000.0,0.593971772,3670000000.0,0.671581848,0.082085409,0.496246332,0.329877361,0.119889717,0.661537295,0.462660604,0.523181627,0.317853142,0.020471492,0,0.84390054,0.003030977,0.624040544,0.607877484,0.844248866,0.280714233,0.026820469,0.56529439,1,0.02627746,1
169,0,0.733973578,0.747056258,0.758873601,0.650593119,0.650593119,0.999402159,0.797914739,0.809707983,0.303535886,0.781999309,0.000480817,0.000107983,0.484005603,0.0,0.205081486,0.220049724,0.220049724,0.220049724,0.313699537,0.370410978,0.05122737,0.200635127,0.270768999,0.022182115,0.848135434,0.689624662,0.689624662,0.21761957,0.000126565,0.000654853,0.266063672,0.424276294,0.012662051,0.012793096,0.630612252,0.004408211,0.096109079,0.903890921,0.005381712,0.369637181,0.005365848,0.200205188,0.267310158,0.395905539,0.193403298,0.002203443,0.002869134,19100000.0,0.000301086,0.040322581,0.006894526,0.402071414,0.003269733,0.846155818,0.695744191,0.666541048,0.555203151,0.012799867,0.029662471,0.099061967,0.406384409,0.27697486,0.0,0.967436321,0.737777303,0.330055784,0.0,0.964293745,0.002433197,0.083449161,0.000171431,0.000185606,0.593980994,0.00039894,0.671667222,0.287935715,0.967436321,0.330055784,0.110933234,0.813841016,0.503893447,0.772291745,0.338218912,0.023131304,0,0.895250374,0.000829172,0.623878825,0.650591827,0.846868315,0.277975943,0.026791157,0.565158396,1,0.039613611,1
170,0,0.60225223,0.65825338,0.641469029,0.611885441,0.611885441,0.999161358,0.79761537,0.809489251,0.303516792,0.781761694,0.000100719,4300000000.0,0.465463879,70000000.0,0.178358133,0.204163331,0.204163331,0.204163331,0.268318049,0.324679918,0.061315547,0.152593437,0.221887475,0.022157968,0.848105624,0.689668895,0.689668895,0.217621992,8510000000.0,0.00052796,0.264944713,0.381599046,0.016101666,0.010992692,0.630617389,0.003978698,0.089578861,0.910421139,0.006762102,0.370454703,0.005365848,0.152555898,0.220986351,0.406166477,0.250374813,0.000878537,0.007201014,0.000100313,0.001412381,0.048870968,0.019255908,0.404818977,0.002067063,0.888083531,0.585089622,0.803912165,0.154537473,0.011315864,0.008676862,0.094238148,0.352713247,0.277217527,0.012704838,0.984923153,0.740082373,0.329750723,0.0,0.957992082,0.002625815,0.028932387,0.000136191,0.000101169,0.593978925,7480000000.0,0.671574383,0.096744585,0.984923153,0.329750723,0.110933234,0.648502493,0.460830759,0.600196172,0.315313295,0.018218233,0,0.863008678,0.00062644,0.624036234,0.611883867,0.844506568,0.277664805,0.026792502,0.565164805,1,0.042677712,1
172,0,0.641495637,0.673953336,0.692703035,0.624122573,0.624122573,0.999117912,0.797564184,0.809473367,0.303518242,0.78174415,0.000340549,0.000353323,0.453813442,0.0,0.038971556,0.176435886,0.176435886,0.176435886,0.247801834,0.310178963,0.041713931,0.125804088,0.19755969,0.022568295,0.848299682,0.690037444,0.690037444,0.217666817,0.000116563,0.000547399,0.269157905,0.360819269,0.019783402,0.012076927,0.630618074,0.003353122,0.079209118,0.920790882,0.012174319,0.369637181,0.005365848,0.125759278,0.196636754,0.405417572,0.307346327,0.001878811,0.003366109,0.000107956,0.004660783,0.051774194,0.018474509,0.40161914,0.000518475,0.918489533,0.583872703,0.882936635,0.246759099,0.012617907,0.015457952,0.084415458,0.31809679,0.277239103,0.018845268,0.992137931,0.741415451,0.329226292,0.0,0.944720272,0.002349937,0.096002308,0.000135632,9070000000.0,0.59398591,0.000108448,0.671536456,0.027861741,0.992137931,0.329226292,0.110933234,0.537421917,0.426167331,0.505253996,0.301092787,0.014823303,0,0.863392767,0.00039419,0.623840548,0.624121209,0.844319545,0.277210612,0.026792861,0.565166509,1,0.048504061,1
180,0,0.592356067,0.635739206,0.630815354,0.609896366,0.609896366,0.999140444,0.797645943,0.809513729,0.303613713,0.781787379,8960000000.0,1950000000.0,0.472521242,0.000307031,0.175321389,0.235514728,0.235514728,0.235514728,0.262739907,0.331930395,0.048641045,0.135982412,0.222038111,0.022201174,0.848163232,0.689684649,0.689683928,0.217622364,0.000115718,0.000669551,0.264845249,0.383424612,0.018562813,0.015835566,0.63064821,0.002339981,0.060132418,0.939867582,0.005684547,0.36993131,0.005365848,0.135961698,0.215571978,0.397527943,0.179910045,0.00151157,0.004182446,0.000229861,0.000352528,0.03483871,0.013894805,0.400262319,0.005688695,0.842555755,0.444333536,0.495406369,0.250469479,0.016082054,0.026103464,0.050550194,0.366490379,0.277078744,0.006755765,0.769218797,0.736702139,0.327855865,0.001270252,0.951715704,0.002785073,0.015153151,0.00012955,0.000120744,0.593981031,0.000187114,0.671634645,0.239107672,0.769218797,0.327855865,0.111681613,0.7509036,0.503183148,0.616968487,0.327247148,0.015801852,0,0.845207807,0.003013214,0.624563416,0.609891373,0.842914652,0.276476226,0.026800381,0.565201999,1,0.064162876,1
189,0,0.606103447,0.673408199,0.658439959,0.636208363,0.636208363,0.999570049,0.801278626,0.812640157,0.309062331,0.78515637,8200000000.0,0.0,0.49672127,0.000305031,0.092620711,0.224390038,0.224390038,0.224390038,0.279096152,0.327544741,0.004038296,0.106668838,0.226632522,0.022282718,0.848223793,0.689471852,0.689471852,0.217601757,7810000000.0,0.000462729,0.264387564,0.3697515,0.005572526,0.005688177,0.630654032,0.001795566,0.048402213,0.951597787,0.008472079,0.371528329,0.008958516,0.106649079,0.225714501,0.393678919,0.014992504,0.008846236,0.000714722,19100000.0,9460000000.0,0.010806452,0.036846202,0.466746568,0.047327463,0.749696343,0.039395214,0.037741641,0.047356843,0.005711318,0.017246621,0.014124779,0.369311261,0.27697486,0.0,0.25824974,0.731873665,0.326623836,0.090141684,0.971455383,0.009277016,0.001857617,0.000117942,0.000129611,0.593908834,0.000365058,0.671603107,0.07270107,0.25824974,0.326623836,0.115444767,0.648099603,0.461843444,0.612132895,0.315144934,0.051403108,0,0.872834407,0.012745845,0.623812644,0.636203666,0.844316065,0.276081448,0.026802937,0.565213948,1,0.079368782,1
207,0,0.574952469,0.629633668,0.616307083,0.62240015,0.62240015,0.999254143,0.797771556,0.809610595,0.303595586,0.781891519,0.000176577,3010000000.0,0.47888243,0.000583058,0.177852009,0.29623699,0.29623699,0.29623699,0.309634112,0.374584424,0.065353842,0.184594088,0.262032086,0.022244917,0.84870675,0.689437978,0.689437978,0.217597791,6960000000.0,0.000510367,0.264139683,0.406691256,0.01480869,0.009206637,0.630668416,0.003838262,0.087341657,0.912658343,0.005946254,0.369670732,0.005365848,0.184571791,0.261171857,0.397080476,0.115442279,0.002302862,0.002745317,5430000000.0,0.000351771,0.028064516,0.013791989,0.40541824,0.005009325,0.85460449,0.524945131,0.640653004,0.393845023,0.01173266,0.025505464,0.081641289,0.386614904,0.277156345,0.0082933,0.872985265,0.738028795,0.329240248,1540000000.0,0.980099676,0.002646241,0.022752445,0.000228035,0.000190725,0.594012593,0.000383598,0.671660806,0.162695426,0.872985265,0.329240248,0.110946422,0.760495037,0.492906282,0.697116539,0.330157412,0.019802634,0,0.851407797,0.00046454,0.624083489,0.622398277,0.84369457,0.277562519,0.026805664,0.565226634,1,0.043829576,1
224,0,0.644859357,0.668229394,0.667434017,0.634738177,0.634738177,0.999429197,0.797961636,0.809726471,0.303561264,0.782016151,0.000199357,7060000000.0,0.477384397,0.000185019,0.236056281,0.193839282,0.193839282,0.193839282,0.2574454,0.328146,0.02138633,0.141926553,0.214732244,0.022184802,0.848140527,0.689698326,0.689698326,0.21762775,9110000000.0,0.00054151,0.265309151,0.390829328,0.01903395,0.015960958,0.63062595,0.002344541,0.060223116,0.939776884,0.005174482,0.370519568,0.005365848,0.141881219,0.213777242,0.400240882,0.116941529,0.00056202,0.011249397,835000000.0,0.00011877,0.02516129,0.004327071,0.398690667,0.005542326,0.838403322,0.413461571,0.46704742,0.077882683,0.016277417,0.008817019,0.046497648,0.37477537,0.277085548,0.007466694,0.705718866,0.736488039,0.327721974,0.003893648,0.954754399,0.002757718,0.022847311,0.000178053,0.000162276,0.594004406,8230000000.0,0.671581019,0.528253176,0.705718866,0.327721974,0.113098632,0.653603138,0.463608557,0.633882828,0.315820323,0.015409661,0,0.866552956,0.000431138,0.624210025,0.634738672,0.844161899,0.276479718,0.026791157,0.565158396,1,0.064058169,1
231,0,0.604835958,0.647786742,0.638363938,0.61680768,0.61680768,0.999216821,0.797703908,0.809543674,0.303555463,0.781818396,0.000124194,526000000.0,0.473012758,0.000286029,0.225630125,0.19763179,0.19763179,0.19763179,0.263023542,0.335467214,0.042923908,0.146486442,0.220004519,0.022099592,0.848066121,0.689561588,0.689561588,0.217612402,8120000000.0,0.00053088,0.264574057,0.395011363,0.01230823,0.008993284,0.630651977,0.004881496,0.102881156,0.897118844,0.0054217,0.371469056,0.005365848,0.146440959,0.219078501,0.401064812,0.175412294,0.000945492,0.006681838,0.000114262,0.00029806,0.039516129,0.015730799,0.405361706,0.006983449,0.827810972,0.439172458,0.551970544,0.066826236,0.009485694,0.004184624,0.084448565,0.367661825,0.277207657,0.007640157,0.770089358,0.73681724,0.329599298,0.003308205,0.955725339,0.002640684,0.025860927,0.000130845,0.000107241,0.593965173,4530000000.0,0.671552063,0.285887431,0.770089358,0.329599298,0.113577068,0.604289119,0.449822691,0.655664378,0.309033378,0.023788711,0,0.858141978,0.000985861,0.623977762,0.616807912,0.844465028,0.278319464,0.026800769,0.565203814,1,0.036839331,1
244,0,0.579632428,0.653401657,0.635794207,0.615056429,0.614234855,0.999190476,0.797682327,0.8095744,0.303572866,0.781851238,0.000109276,6160000000.0,0.462543301,0.000117012,0.060127543,0.198643125,0.198643125,0.198643125,0.256783587,0.3188088,0.033183599,0.13077111,0.206070648,0.022160386,0.848102648,0.689614304,0.689614304,0.217616384,0.000100002,0.000519326,0.264883325,0.376336575,0.018156574,0.012309619,0.630625608,0.003206303,0.076639357,0.923360643,0.006826785,0.371048553,0.005774105,0.130734281,0.205105196,0.40097907,0.163418291,0.000984042,0.006427373,7640000000.0,0.000907041,0.031774194,0.025668669,0.411591778,0.004589368,0.868191866,0.458832869,0.642333115,0.104138698,0.01253001,0.008216529,0.066924651,0.343474486,0.27721118,0.014873405,0.809726438,0.738493214,0.328566644,0.0,0.952508533,0.002786662,0.018637842,0.000180918,0.000131453,0.594003673,8160000000.0,0.671573716,0.099596025,0.809726438,0.328566644,0.110933234,0.64527341,0.460033425,0.571747948,0.314862099,0.01615665,0,0.856705949,0.001927983,0.624136598,0.615053705,0.843850489,0.277104405,0.026795055,0.565176917,1,0.050181571,1
246,0,0.638229415,0.658853031,0.666898656,0.644438519,0.644438519,0.999275288,0.797744857,0.80957375,0.303504707,0.781883238,0.000509032,7610000000.0,0.459916291,0.001514151,0.225124,0.185537904,0.185537904,0.185537904,0.252718162,0.316368395,0.026937096,0.134679586,0.205317466,0.022128638,0.84807919,0.689466745,0.689466745,0.21760542,9640000000.0,0.000530605,0.264400774,0.3742409,0.024250158,0.015034555,0.630661909,0.002453971,0.062430087,0.937569913,0.006023089,0.369959269,0.005365848,0.134667058,0.204358646,0.401874004,0.169415292,0.001257951,0.00502867,2160000000.0,0.000561321,0.031935484,0.003636738,0.395739581,0.00108269,0.917163876,0.56035834,0.80901931,0.105861683,0.016197575,0.008840338,0.063204954,0.336542745,0.277198903,0.021132068,0.930138954,0.740668246,0.328296748,0.000573773,0.953088178,0.002353187,0.088374705,0.000219095,0.000153719,0.594034541,7880000000.0,0.671526886,0.174353001,0.930138954,0.328296748,0.111487664,0.564028141,0.428298837,0.555913571,0.305208758,0.01207166,0,0.859715592,0.00026276,0.623859872,0.644437431,0.843797761,0.276558808,0.026803214,0.565215237,1,0.061790749,1
250,0,0.539901526,0.595071958,0.597997751,0.616569855,0.616569855,0.999022702,0.797644975,0.809549533,0.303858796,0.781891519,0.000314647,3380000000.0,0.46070473,0.000119012,0.027128252,0.278833593,0.278833593,0.278833593,0.270681668,0.316333027,0.038598243,0.106343132,0.209836559,0.022148882,0.848023547,0.689394928,0.689394928,0.217599457,8110000000.0,0.000496442,0.26394542,0.371102045,0.012192162,0.0086483,0.630621841,0.001822012,0.049006863,0.950993137,0.017665458,0.370305961,0.005365848,0.106347811,0.205814041,0.396947843,0.094452774,0.000860276,0.007344471,0.00011751,0.002572849,0.021290323,0.01633888,0.395309921,0.000857004,0.798811143,0.290389429,0.345624141,0.047798733,0.009940912,0.004700555,0.053600009,0.338628671,0.277166194,0.006164495,0.989463147,0.734314293,0.327876923,0.0,0.957804968,0.002383381,0.038347747,0.0001552,0.000134523,0.593973088,5990000000.0,0.671576177,0.01826478,0.989463147,0.327876923,0.110933234,0.646935139,0.461242675,0.561145661,0.31501567,0.024013499,0,0.83039664,0.003216266,0.623847214,0.616568804,0.841960584,0.276100646,0.026794056,0.565172181,1,0.07843369,1
255,0,0.594842295,0.652256869,0.636918465,0.616483374,0.61642572,0.999158007,0.797693394,0.809553829,0.303660119,0.781829484,0.000176924,0.000127339,0.478983082,0.00019502,0.164692783,0.203151995,0.203151995,0.203151995,0.26160537,0.335431846,0.039914092,0.131911082,0.216313926,0.022128369,0.848111294,0.689655593,0.689655593,0.217622593,7520000000.0,0.000505301,0.264838256,0.388854737,0.016779355,0.010350761,0.630613964,0.00255793,0.064516129,0.935483871,0.006056403,0.369637181,0.005768012,0.131906786,0.214033632,0.399754563,0.175412294,0.001103751,0.005727168,9530000000.0,0.000639997,0.034354839,0.014385383,0.401393003,0.003574334,0.844233546,0.367641042,0.53240072,0.068051731,0.011210617,0.005981225,0.060028551,0.385993233,0.277238531,0.014724397,0.855906709,0.736881021,0.328208254,0.0,0.953601274,0.002570304,0.033640116,0.000121119,8530000000.0,0.59397392,4460000000.0,0.671567333,0.165435303,0.855906709,0.328208254,0.110933234,0.633128752,0.455542573,0.662784792,0.313393597,0.017483782,0,0.862985328,0.001520169,0.623885726,0.616480391,0.844025476,0.27663413,0.026791633,0.565160665,1,0.059802103,1
264,0,0.570613757,0.640100305,0.621553616,0.602768849,0.602768849,0.999017617,0.79796966,0.809806282,0.304436456,0.782089976,9830000000.0,8460000000.0,0.4690605,0.0,0.10122482,0.244911719,0.244911719,0.244911719,0.280419779,0.331505977,0.028192447,0.102678935,0.229720569,0.022074038,0.848088731,0.689507804,0.689507804,0.21760484,8390000000.0,0.000494795,0.264427971,0.375479677,0.00548953,0.00546609,0.630612252,0.003457993,0.081023067,0.918976933,0.008724998,0.369637181,0.005365848,0.102667448,0.228851519,0.395701901,0.077961019,0.000982013,0.006441889,0.000970651,0.000699004,0.020483871,0.024020681,0.396497139,0.004342068,0.746142692,0.197726589,0.197128437,0.088654699,0.005409627,0.006981943,0.067049188,0.35845054,0.27672981,0.000563881,0.768798163,0.731665328,0.328619779,0.0,0.95345933,0.003482995,0.007885783,0.000105614,0.000111937,0.593908093,0.000136023,0.671564146,0.051402762,0.768798163,0.328619779,0.110933234,0.636055608,0.457163393,0.612367177,0.313681115,0.052145757,0,0.853834142,0.077216105,0.623635707,0.602764089,0.843743765,0.277287033,0.026791166,0.565158438,1,0.047381626,1
265,0,0.619655828,0.654055822,0.675999786,0.615798729,0.615798729,0.999296086,0.797774462,0.809646139,0.303512924,0.781956782,2870000000.0,951000000.0,0.497612038,0.000310031,0.086850896,0.209894231,0.209894231,0.209894231,0.265387161,0.340560232,0.029130178,0.140705154,0.211644197,0.022130771,0.848068767,0.689489857,0.689489857,0.217604641,714000000.0,0.000489904,0.26438601,0.390698931,0.029750297,0.027579362,0.630623211,0.001274861,0.036067358,0.963932642,0.005363108,0.369734479,0.005365848,0.140724999,0.21036121,0.397553398,0.130434783,0.000807523,0.007838884,0.000233873,0.000170212,0.025645161,0.012223316,0.40559915,0.009367729,0.886196904,0.593943809,0.618426068,0.340902848,0.027511507,0.045463638,0.039398804,0.445376538,0.277024813,0.006126652,0.962307793,0.738323608,0.327364044,0.0,0.95784973,0.003863485,0.007251119,0.000194563,0.00019248,0.59402867,0.000296506,0.671592448,0.384361744,0.962307793,0.327364044,0.110933234,0.672902447,0.478705407,0.697815257,0.31776301,0.009806762,0,0.865343652,0.009514511,0.622645404,0.61579914,0.843717602,0.275703809,0.026791491,0.56515999,1,0.104902434,1
266,0,0.649539317,0.682075883,0.671502757,0.62221998,0.621420026,0.99931261,0.797810292,0.809616584,0.303540962,0.78189994,0.000102338,5500000000.0,0.480595187,0.0,0.237777103,0.221988117,0.221988117,0.221988117,0.29393968,0.348199759,0.053208706,0.182476997,0.252391353,0.02210596,0.848052627,0.689427043,0.689427043,0.217596584,6940000000.0,0.000464152,0.26413269,0.384775157,0.017279821,0.012986486,0.630612252,0.003127878,0.075248662,0.924751338,0.005799091,0.369637181,0.005699766,0.182454769,0.251481789,0.399076663,0.175412294,0.001418238,0.004459113,0.000104326,0.000450116,0.034516129,0.022578324,0.418409805,0.006467437,0.872288289,0.559757616,0.682485941,0.399627083,0.013688188,0.028283983,0.074661355,0.393823464,0.277139556,0.009621803,0.920712148,0.73867947,0.328825853,0.0,0.965176747,0.002923505,0.021201119,0.000154959,0.0001306,0.593989894,0.000255745,0.671580496,0.195301431,0.920712148,0.328825853,0.110933234,0.659504273,0.464734641,0.697721047,0.316645159,0.016977489,0,0.882048873,0.001460786,0.62428154,0.622214988,0.845405891,0.277047687,0.026791157,0.565158396,1,0.051139094,1
268,0,0.63086823,0.712440035,0.700626372,0.61723288,0.61723288,0.999165171,0.797606516,0.80952115,0.303493347,0.781794536,0.000182706,7780000000.0,0.462244701,0.0,0.0,0.190847415,0.190847415,0.190847415,0.267088967,0.319021009,0.051333243,0.144125071,0.213903743,0.022255679,0.848204065,0.689709867,0.689709867,0.217631065,0.000177536,0.000907366,0.266330202,0.378544018,0.015174992,0.008453662,0.630612252,0.004643486,0.09952535,0.90047465,0.00622751,0.369637181,0.005365848,0.144120377,0.21085891,0.404470387,0.302848576,0.002213588,0.002856326,7600000000.0,0.001606801,0.060967742,0.023588855,0.408007508,0.003402883,0.885830032,0.514850401,0.821061066,0.097417132,0.009185561,0.005053937,0.102030152,0.343137732,0.277307159,0.015811921,0.963433723,0.740352235,0.330241045,0.0,0.955524003,0.002484957,0.050586407,0.000145982,922000000.0,0.593980573,4920000000.0,0.671580515,0.124692297,0.963433723,0.330241045,0.110933234,0.663991679,0.464592202,0.572687534,0.317531347,0.019326864,0,0.871474776,0.000395894,0.623852441,0.617229281,0.845323062,0.278146789,0.026791157,0.565158396,1,0.038165106,1
271,0,0.570711256,0.646478413,0.630226458,0.61128007,0.610941351,0.999135013,0.797604441,0.809511906,0.303552805,0.781786536,0.000112052,53500000.0,0.47390017,50000000.0,0.028849074,0.219164806,0.219164806,0.219164806,0.266332608,0.336811205,0.052437346,0.137773797,0.214205016,0.022092654,0.848028158,0.689467986,0.689467986,0.217601352,9210000000.0,0.000563345,0.264315298,0.389991058,0.020693851,0.014459374,0.630613622,0.002854303,0.070199837,0.929800163,0.007603117,0.369882102,0.005365848,0.137793737,0.211364151,0.402918988,0.202398801,0.000801436,0.007882434,8310000000.0,0.001249734,0.038870968,0.020554323,0.403869202,0.002175734,0.904796159,0.593186447,0.794745664,0.283320436,0.014900526,0.020593283,0.072687351,0.376660929,0.277176203,0.015303403,0.957744307,0.740295517,0.328698424,0.0,0.958186071,0.002641834,0.024550005,0.000175343,0.000133381,0.594006484,0.000174614,0.671609464,0.074936607,0.957744307,0.328698424,0.110933234,0.720949476,0.486712228,0.649028437,0.324135278,0.014167481,0,0.85515515,0.000801217,0.624185344,0.611277923,0.843648218,0.276848841,0.026791605,0.565160534,1,0.054891814,1
